zipcode,CD116FP,area,area_prop,DEM,REP,total
80433,04,486.592529296875,2.290556806130438e-06,0.03199449746802996,0.028008928625362996,0.06000342609339295
80433,02,212433681.37683105,0.9999977094431939,13967.968005502533,12227.971991071376,26195.939996573907
80434,03,74682381.1081543,1.0,,,
80435,05,55.8287353515625,2.0284590533860932e-07,0.001879570158867554,0.00021359673832155562,0.0020931668971891095
80435,02,275227266.40075684,0.9999997971540947,9265.998120429842,1052.9997864032616,10318.997906833103
80436,02,31757180.756103516,1.0,117.0,0.0,117.0
80438,02,144584227.9173584,1.0,69.0,0.0,69.0
80439,02,458183866.0623779,1.0,121219.0,27609.0,148828.0
80440,03,4.4775390625,6.50888796955138e-09,1.7007724264437756e-05,5.480483670362262e-06,2.248820793480002e-05
80440,05,687911180.0688477,0.9999994956090941,2612.9986820265626,841.9995753028572,3454.99825732942
80440,02,342.498779296875,4.978820180089636e-07,0.001300965713057422,0.0004192166591635474,0.0017201823722209693
80442,02,182319818.42834473,1.0,5128.0,1744.0,6872.0
80443,03,52.9434814453125,1.8953827295968356e-07,0.0020091056933726455,0.0008961369545533839,0.0029052426479260294
80443,05,0.0,0.0,0.0,0.0,0.0
80443,02,279328657.9210205,0.999999810461727,10599.997990894306,4727.999103863045,15327.997094757351
80444,05,16.0439453125,1.9147743994385595e-07,0.0004051662629211992,1.5318195195508476e-06,0.00040669808244075007
80444,02,83790248.31933594,0.9999998085225601,2115.9995948337373,7.999998468180481,2123.9995933019177
80446,03,407.6561279296875,5.156549499587393e-07,0.0026117923215410142,0.0007992651724360459,0.00341105749397706
80446,02,790559496.7185059,0.99999948434505,5064.997388207678,1549.9992007348276,6614.996588942506
80447,03,147.4703369140625,2.3392961093702638e-07,0.0012845074936552118,7.017888328110791e-05,0.0013546863769363197
80447,02,630404598.3134766,0.9999997660703891,5490.998715492507,299.9999298211167,5790.9986453136235
80448,05,546482779.8937988,0.9412910874092797,2070.8403923004153,0.0,2070.8403923004153
80448,02,34084472.04724121,0.0587089125907203,129.15960769958465,0.0,129.15960769958465
80449,03,113.7760009765625,7.302363364027204e-08,5.316120529011805e-05,0.0,5.316120529011805e-05
80449,05,1558070818.9448242,0.9999999269763663,727.9999468387947,0.0,727.9999468387947
80451,02,177630628.0637207,1.0,1383.0,500.0,1883.0
80452,02,337273687.71691895,1.0,7337.0,84.0,7421.0
80453,02,1047469.3294677734,1.0,3295.0,0.0,3295.0
80454,02,11058942.166992188,1.0,2556.0,250.0,2806.0
80455,02,89891686.54138184,1.0,2005.0,0.0,2105.0
80456,05,600273078.97229,0.9999998903026244,724.9999204694027,0.0,724.9999204694027
80456,02,65.848388671875,1.0969737566978125e-07,7.95305973605914e-05,0.0,7.95305973605914e-05
80457,02,4020965.904296875,1.0,975.0,390.0,1365.0
81212,03,218.5052490234375,1.367090673550875e-07,0.002806090316530526,0.002811968806426795,0.005618059122957321
81212,05,1598322798.7668457,0.9999998632909326,20525.997193909683,20568.997188031193,41094.99438194087
81220,03,624020286.8231201,1.0,40.0,0.0,40.0
81221,05,3878339.426513672,1.0,,,
81222,03,55.2998046875,6.919687869581937e-07,0.00042002505368362355,0.003875025206965885,0.004295050260649508
81222,05,79916561.9375,0.9999993080312131,606.9995799749463,5599.996124974793,6206.99570494974
81223,03,223.039306640625,2.1607022678552517e-07,0.0008212829320117812,0.00018690074616947928,0.0010081836781812605
81223,05,1032253549.0734863,0.9999997839297732,3800.999178717068,864.9998130992537,4665.998991816322
81224,03,404356898.5209961,1.0,22345.0,10200.0,32545.0
81225,03,212764972.1036377,1.0,327.0,0.0,327.0
81226,03,114.124755859375,5.343424479959567e-07,0.0016260040692516963,0.0002815984700938692,0.0019076025393455656
81226,05,213579690.89990234,0.999999465657552,3042.9983739959307,526.9997184015299,3569.998092397461
81227,05,924189.2991943359,1.0,,,
81230,03,4664132378.600708,1.0,12737.0,5469.0,18206.0
81623,03,1154117165.4517822,1.0,110981.0,20478.0,131459.0
81624,03,1450271229.8103027,1.0,1411.0,569.0,1980.0
81625,03,3992745543.585083,1.0,1895.0,6267.0,8162.0
81630,03,3308335986.767639,1.0,,,
81631,03,635679324.4020996,1.0,13122.0,4913.0,18035.0
81632,03,280421659.1672363,0.8829114012442808,48482.43086512595,15364.424204452975,64288.31077020106
81632,02,37188532.26538086,0.11708859875571914,6429.569134874049,2037.5757955470244,8525.689229798934
81633,03,344494282.3288574,1.0,,,
81635,03,757495152.4638062,1.0,651.0,522.0,1173.0
81637,03,1977829240.9349365,1.0,4203.0,2196.0,6399.0
81638,03,435199105.8140869,1.0,,,
81639,03,1556210551.3026123,1.0,386.0,250.0,636.0
81640,03,6180519830.791687,1.0,50.0,0.0,50.0
81641,03,4407778735.234192,1.0,1189.0,2661.0,3850.0
81642,03,364339455.91552734,0.9999999620581035,,,
81642,02,13.82373046875,3.794189654676462e-08,,,
81643,03,561290217.2369385,1.0,283.0,0.0,283.0
81645,03,85681377.1451416,0.19383422288000518,459.3871082256123,0.0,459.3871082256123
81645,02,356352933.78344727,0.8061657771199948,1910.6128917743877,0.0,1910.6128917743877
81646,03,191554410.4282837,1.0,,,
81231,03,162531.1112060547,1.0,70.0,0.0,70.0
81232,05,4947516.038818359,1.0,1350.0,0.0,1350.0
81233,03,6.03564453125,2.6463205571413524e-08,2.6913080066127554e-05,0.0,2.6913080066127554e-05
81233,05,228076842.5895996,0.9999999735367944,1016.9999730869199,0.0,1016.9999730869199
81235,03,1400630294.5732422,1.0,3260.0,0.0,3260.0
81236,03,859.916259765625,1.7196908304024438e-06,0.007532245837162704,0.001011178208276637,0.00854342404543934
81236,05,500040336.18896484,0.9999982803091696,4379.992467754163,587.9989888217917,4967.9914565759545
81237,03,90199531.47473145,1.0,,,
81239,03,132508994.92529297,1.0,,,
81240,03,118.3138427734375,3.070189902361507e-07,0.000721187608064718,0.002537818973292022,0.0032590065813567397
81240,05,385363154.1092529,0.9999996929810098,2348.999278812392,8265.997462181027,10614.996740993418
81241,03,52658421.061035156,1.0,140.0,0.0,140.0
81242,05,5736521.451293945,1.0,1082.0,0.0,1082.0
81243,03,866666388.6688232,1.0,,,
81244,05,9542762.446166992,1.0,75.0,0.0,75.0
81248,03,666659866.019165,0.9999990895270637,,,
81248,05,606.976318359375,9.104729362940455e-07,,,
81251,03,236387342.70812988,0.9999999064970951,500.99995315504464,999.9999064970951,1500.9998596521398
81251,05,22.1029052734375,9.35029048236409e-08,4.684495531664409e-05,9.35029048236409e-05,0.00014034786014028498
81252,03,1596688822.072754,0.9999996287965275,5907.997806929884,4226.998430922922,10134.996237852805
81252,05,592.6966552734375,3.7120347250440916e-07,0.002193070115556049,0.0015690770782761376,0.003762147193832187
81253,03,205952525.5822754,0.6181615550853304,0.0,0.0,0.0
81253,05,127216892.4897461,0.38183844491466956,0.0,0.0,0.0
81301,03,1944528850.0855103,1.0,127738.0,30517.0,158609.0
81303,03,559876927.8532104,1.0,8071.0,948.0,9239.0
81320,03,487220242.7567749,1.0,140.0,0.0,140.0
81321,03,1094037176.1809692,1.0,16185.0,11054.0,27239.0
81323,03,1878018552.5283203,1.0,10436.0,1506.0,11942.0
81325,03,1478661219.894287,1.0,0.0,0.0,0.0
81326,03,648103327.3095703,1.0,9412.0,3550.0,12962.0
81327,03,91374768.36071777,1.0,0.0,2525.0,2525.0
81328,03,950919667.7322388,1.0,10619.0,12.0,10631.0
81330,03,169410987.03918457,1.0,500.0,0.0,500.0
81331,03,632953769.2949219,1.0,37.0,0.0,37.0
81332,03,156867803.8751831,1.0,93.0,0.0,93.0
81334,03,921896427.7133179,1.0,,,
81335,03,70369150.6069336,1.0,0.0,0.0,225.0
81401,03,605708076.6229248,1.0,13824.0,2883.0,17007.0
81403,03,1432322940.0587158,1.0,18078.0,14544.0,32872.0
81410,03,60167081.107543945,1.0,939.0,514.0,1453.0
81411,03,257718879.14385986,1.0,,,
81413,03,552174770.6035156,1.0,3454.0,3739.0,7193.0
81415,03,726462331.8865356,1.0,1916.0,1673.0,3589.0
81416,03,878234371.3561401,1.0,3104.0,4307.0,7411.0
81418,03,53466160.607055664,1.0,422.0,0.0,422.0
81419,03,527371038.31951904,1.0,2707.0,316.0,3023.0
81422,03,695635293.3909302,1.0,438.0,0.0,438.0
82063,03,1155.7724609375,1.5713779196747962e-06,,,
82063,02,735514118.0941162,0.9999984286220803,,,
81647,03,949621048.7701416,1.0,3405.0,1685.0,5090.0
81648,03,3191238519.066345,1.0,351.0,5855.0,6206.0
81649,02,205111518.86584473,1.0,,,
81650,03,2413497820.3860474,1.0,6072.0,833.0,6905.0
81652,03,232211686.3572998,1.0,4715.0,1079.0,5794.0
81653,03,155929501.73132324,1.0,,,
81654,03,229425981.73962402,1.0,28647.0,16196.0,44843.0
81655,03,97820592.11328125,0.2698354626344556,548.8453309984827,0.0,548.8453309984827
81655,02,264698815.67041016,0.7301645373655443,1485.154669001517,0.0,1485.154669001517
81656,03,2716615.5063476562,1.0,25845.0,0.0,25845.0
81657,03,10.142578125,3.516072108140786e-08,0.004096118523820772,0.00013427879380989663,0.004230397317630668
81657,02,288463303.8354492,0.9999999648392789,116496.99590388147,3818.999865721206,120315.99576960268
81148,03,603670.5936279297,1.0,,,
81149,03,2162090175.0179443,1.0,619.0,0.0,619.0
81151,03,580777959.5350342,1.0,0.0,0.0,0.0
81152,03,1144945425.0126953,0.9999998587852301,834.9998820856672,0.0,834.9998820856672
81152,04,161.6832275390625,1.4121476987010972e-07,0.00011791433284154161,0.0,0.00011791433284154161
81154,03,691726525.2861328,1.0,1156.0,870.0,2026.0
81155,03,819923207.4276123,0.999998994675703,569.9994269651507,0.0,569.9994269651507
81155,05,824.28955078125,1.00532429700218e-06,0.0005730348492912425,0.0,0.0005730348492912425
81423,03,1282633960.0080566,1.0,3171.0,672.0,3843.0
81424,03,796607835.2282104,1.0,500.0,150.0,650.0
81425,03,994619490.9432983,1.0,1634.0,693.0,2327.0
81426,03,43860615.75817871,1.0,579.0,0.0,579.0
81427,03,265917617.6425171,1.0,7271.0,22.0,7293.0
81428,03,569517245.6832275,1.0,12470.0,2375.0,14845.0
81429,03,594479473.5595093,1.0,,,
81430,03,659859297.6499634,1.0,9162.0,0.0,9162.0
81431,03,434276533.18981934,1.0,428.0,250.0,678.0
81432,03,709057036.4869385,1.0,17221.0,8320.0,25541.0
81433,03,795612327.6901245,1.0,3403.0,0.0,3403.0
81434,03,1552586749.447754,1.0,,,
81435,03,347974194.17962646,1.0,153837.0,5687.0,159524.0
81501,03,21150028.800109863,1.0,23624.0,5209.0,28833.0
81503,03,92089069.15704346,1.0,8002.0,2225.0,10227.0
81504,03,29535063.467590332,1.0,10316.0,7879.0,18375.0
81505,03,262232783.88409424,1.0,17354.0,10287.0,27641.0
81506,03,33407084.81378174,1.0,24126.0,10748.0,35174.0
81507,03,288076636.33795166,1.0,41809.0,17953.0,59762.0
81520,03,53845653.03814697,1.0,3383.0,123.0,3506.0
81521,03,388143341.765625,1.0,13011.0,6492.0,20143.0
81522,03,778255727.507019,1.0,0.0,200.0,200.0
81523,03,857349728.5556641,1.0,357.0,345.0,702.0
81524,03,438225615.49890137,1.0,575.0,877.0,1502.0
81525,03,309369466.00476074,1.0,145.0,13572.0,13717.0
81526,03,136267720.00793457,1.0,7070.0,2048.0,9118.0
81527,03,2020745675.5848389,1.0,782.0,734.0,1516.0
81601,03,898189200.3585205,1.0,25203.0,11488.0,36691.0
81610,03,806164251.8379517,1.0,,,
81611,03,1110438175.2774658,0.9999999999991206,346094.99999969563,54433.99999995213,400528.9999996478
81611,05,0.0009765625,8.794388753386716e-13,3.0436939756033755e-07,4.787137574018525e-08,3.5224077330052277e-07
81612,03,6975135.197509766,1.0,102741.0,8381.0,111122.0
81615,03,66555325.24182129,1.0,44540.0,2695.0,47235.0
81620,03,80232546.81616211,0.8228187850412457,74837.01413707138,7987.101946395373,82824.11608346675
81620,02,17276829.822753906,0.17718121495875422,16114.985862928614,1719.8980536046272,17834.88391653324
81621,03,578932524.4587402,0.9999999229332439,32394.997503422437,1219.9999059785575,33614.997409400996
81621,02,44.616455078125,7.706675606348542e-08,0.0024965775626766104,9.402144239745222e-05,0.0025905990050740626
81201,03,1164.3121337890625,1.0085546842220187e-06,0.029405420373177178,0.0014785411670694794,0.030883961540246654
81201,05,1154435131.5117188,0.9999989914453158,29155.970594579627,1465.998521458833,30621.96911603846
81210,03,1343362258.2452393,0.9999984221127751,149.99976331691627,0.0,149.99976331691627
81210,05,2119.677490234375,1.577887224843697e-06,0.00023668308372655454,0.0,0.00023668308372655454
81211,03,1011.572021484375,8.451933784856862e-07,0.008608294559876715,0.0037382903130421903,0.012346584872918905
81211,05,1196851740.985962,0.9999991548066215,10184.99139170544,4422.996261709687,14607.987653415126
81057,04,137953056.36254883,1.0,0.0,750.0,750.0
80002,01,83.9107666015625,5.168291599610541e-06,0.17594415092554166,0.12235413532917995,0.2982982862547216
80002,07,16235603.450195312,0.9999948317084004,34042.82405584907,23673.87764586467,57716.70170171375
80003,07,18316442.796142578,1.0,28820.0,4922.0,33742.0
80004,07,19465171.286499023,1.0,59658.0,13251.0,73409.0
80005,07,29833196.272460938,0.9999973591557069,62880.83394107001,19394.948780824936,82525.78206168386
80005,02,78.7850341796875,2.6408442930872273e-06,0.16605892999361793,0.051219175064426775,0.2179383161313165
80007,07,67735482.65026855,0.9943902630425091,48477.51971358536,19751.573794813357,68229.09350839871
80007,02,382121.84338378906,0.00560973695749089,273.4802864146384,111.42620518664155,384.9064916012799
80010,01,96956.34716796875,0.006778975158051189,100.85081342632753,0.0,100.85081342632753
80010,06,14205551.76171875,0.9932210248419489,14776.149186573673,0.0,14776.149186573673
80011,01,51132.8583984375,0.0007992635600075763,18.334306803013792,13.382869048766857,31.785912517941302
80011,06,63923832.29321289,0.9992007364399924,22920.665693196985,16730.617130951232,39737.21408748206
80012,01,92495.07421875,0.004595339793012411,96.29534536257508,56.9822134333539,153.27755879592897
80012,06,20035521.217285156,0.9954046602069876,20858.704654637426,12343.017786566646,33201.722441204074
80013,04,734881.9426269531,0.020303491401346907,967.5222757483841,211.27813152241592,1195.246235305891
80013,06,35459973.813964844,0.9796965085986531,46685.477724251614,10194.721868477583,57673.753764694105
80014,01,1823305.0344238281,0.09982355336829295,7034.965100077077,679.2992806712335,7714.264380748311
80014,06,16441973.779052734,0.900176446631707,63439.034899922925,6125.700719328766,69564.73561925169
80015,01,46.962890625,1.2470139750227054e-06,0.08332672082499219,0.0277024154551294,0.1110291362801216
80015,04,31122.96337890625,0.0008264135738049232,55.22178141521877,18.358777542076368,73.58055895729514
80015,06,37629106.193847656,0.9991723394122201,66765.69489186395,22196.61352004247,88962.30841190643
80016,01,0.000244140625,1.9560501121569398e-12,2.020091192828958e-07,1.1596638694933633e-07,3.190865426959373e-07
80016,04,39362869.459228516,0.31537457242334377,32569.993592448405,18697.29690069036,51446.42325027522
80016,06,85450203.31542969,0.6846254275747001,70704.00640734957,40588.70309919367,111681.57674940568
80017,06,15145592.35522461,1.0,39873.0,6986.0,46859.0
80018,04,11273330.177490234,0.16410743928106988,804.7828822343668,85.99229818328062,890.7751804176473
80018,06,57421484.79785156,0.8358925607189301,4099.217117765634,438.0077018167194,4537.224819582353
80459,03,2293.3076171875,1.5130216409551301e-06,0.0005295575743342956,0.0021484907301562847,0.0026780483044905805
80459,02,1515711398.4937744,0.999998486978359,349.99947044242566,1419.9978515092698,1769.9973219516955
80461,03,757476455.1790771,0.9999993896272599,8265.99495465893,417.9997448641946,8683.994699523124
80461,05,277.023193359375,3.6571833009182785e-07,0.003023027716539049,0.00015287026197838405,0.003175897978517433
80461,02,185.320068359375,2.446544100189161e-07,0.0020223133532163606,0.00010226554338790693,0.0021245788966042676
80463,03,314028919.29956055,0.9999997954877362,,,
80463,02,64.2227783203125,2.0451226380428648e-07,,,
80465,07,13564321.690185547,0.11462162586121935,4677.823173022223,3303.1660140686195,7980.989187090842
80465,02,104775665.0991211,0.8853783741387806,36133.176826977775,25514.83398593138,61648.01081290915
80466,02,235905948.2355957,1.0,36306.0,11642.0,48448.0
80467,03,598561143.0311279,0.9999999184553745,5576.9995452256235,2244.9998169323158,7821.99936215794
80467,02,48.8094482421875,8.154462552458238e-08,0.0004547743765505959,0.00018306768430268743,0.0006378420608532834
80468,02,1000260465.8221436,1.0,,,
80469,03,132501647.0703125,1.0,1100.0,0.0,1100.0
80470,05,157.9483642578125,4.562931946028378e-07,0.0018575695952281527,0.0027605738273471687,0.0048462900198767405
80470,02,346155266.0773926,0.9999995437068054,4070.998142430405,6049.997239426173,10620.99515370998
80471,02,1995638.9610595703,1.0,3120.0,0.0,3120.0
80473,03,165877952.78393555,0.9999999592014627,,,
80473,02,6.767578125,4.0798537330080416e-08,,,
80475,05,539.36083984375,1.916325008678465e-05,0.001916325008678465,0.0,0.001916325008678465
80475,02,28145043.3248291,0.9999808367499132,99.99808367499132,0.0,99.99808367499132
80820,05,765796863.9696045,1.0,2331.0,350.0,2681.0
80821,04,2203115637.668701,1.0,620.0,0.0,620.0
80822,04,548509368.9016113,1.0,,,
80823,04,1059200119.4370117,1.0,0.0,0.0,0.0
80824,04,279813007.4663086,1.0,,,
80825,04,1713846878.0910645,1.0,0.0,500.0,500.0
80827,05,638008074.6368408,0.9999999128425249,1269.9998893100067,1249.999891053156,2519.9997803631627
80827,04,54.718017578125,8.576382491739883e-08,0.00010892005764509651,0.00010720478114674853,0.00021612483879184506
80827,02,0.88916015625,1.3936501967614794e-09,1.769935749887079e-06,1.7420627459518493e-06,3.5119984958389283e-06
80828,04,1402365416.3684082,1.0,285.0,2060.0,2345.0
80829,05,55851893.341796875,1.0,20216.0,4152.0,24368.0
80830,05,1.138916015625,1.970086649979585e-09,,,
80830,04,578104528.2414551,0.9999999980299134,,,
80831,05,466592737.9433594,0.9489631603219735,7329.791450326923,2967.407802326811,10297.199252653734
80831,04,25094144.595947266,0.05103683967802655,394.2085496730771,159.59219767318902,553.8007473462661
80832,05,154829910.5180664,0.25003822292900707,,,
80832,04,464395057.1862793,0.7499617770709929,,,
80833,05,234706925.75927734,0.19120113268819225,0.0,95.60056634409612,95.60056634409612
80833,04,992832485.0141602,0.8087988673118077,0.0,404.39943365590386,404.39943365590386
80834,04,743873548.7224121,1.0,,,
80835,05,219.509765625,5.921670686202322e-07,,,
80835,04,370688691.1999512,0.9999994078329314,,,
80836,04,983590867.230957,1.0,420.0,3794.0,4214.0
80840,05,74752252.44506836,1.0,665.0,98.0,763.0
80860,05,195727401.99731445,1.0,1381.0,0.0,1381.0
81324,03,572270332.4017334,1.0,248.0,110.0,358.0
